FECHA HECHO,CANTIDAD
15/02/2020,0.0856
15/02/2020,1.001
15/02/2020,0.0396
15/02/2020,0.0578
15/02/2020,0.15
15/02/2020,0.1319
16/02/2020,0.09
16/02/2020,0.0688
16/02/2020,0.1141
16/02/2020,0.03
16/02/2020,0.017
16/02/2020,0.05
16/02/2020,0.0071
16/02/2020,0.0402
16/02/2020,0.1171
16/02/2020,0.0783
16/02/2020,0.41
16/02/2020,0.009
16/02/2020,0.0792
16/02/2020,0.04
16/02/2020,0.0586
16/02/2020,0.51
16/02/2020,0.5005
16/02/2020,0.065
17/02/2020,0.084
17/02/2020,0.039
17/02/2020,0.025
17/02/2020,0.0282
17/02/2020,0.0474
17/02/2020,0.091
17/02/2020,0.0366
17/02/2020,0.0361
17/02/2020,0.025
17/02/2020,0.027
17/02/2020,0.0488
17/02/2020,0.0485
17/02/2020,0.112
17/02/2020,0.0079
18/02/2020,0.035
18/02/2020,0.065
18/02/2020,0.0271
18/02/2020,0.0426
18/02/2020,0.0232
18/02/2020,0.0452
18/02/2020,0.03
18/02/2020,0.0569
18/02/2020,0.0852
18/02/2020,0.028
18/02/2020,0.0491
18/02/2020,0.15
18/02/2020,0.0561
18/02/2020,0.385
19/02/2020,0.0455
19/02/2020,0.0476
19/02/2020,0.08
19/02/2020,1.5
19/02/2020,0.0362
19/02/2020,0.15
19/02/2020,0.035
19/02/2020,0.04
19/02/2020,0.05
19/02/2020,0.3
19/02/2020,0.061
19/02/2020,0.04
20/02/2020,0.0577
20/02/2020,0.0421
20/02/2020,0.065
20/02/2020,0.0282
20/02/2020,0.0287
20/02/2020,0.0422
20/02/2020,0.0367
20/02/2020,0.0675
20/02/2020,0.026
20/02/2020,0.0957
20/02/2020,0.216
20/02/2020,0.0843
20/02/2020,0.03
20/02/2020,0.03
20/02/2020,0.046
20/02/2020,0.1244
21/02/2020,0.0451
21/02/2020,0.0313
21/02/2020,0.1128
21/02/2020,0.12
21/02/2020,0.0486
21/02/2020,0.054
21/02/2020,0.0013
21/02/2020,0.025
21/02/2020,0.03
21/02/2020,0.0464
21/02/2020,0.058
21/02/2020,1.3
22/02/2020,0.0472
22/02/2020,0.059
22/02/2020,0.02
22/02/2020,0.0382
22/02/2020,0.0584
22/02/2020,0.03
22/02/2020,0.035
22/02/2020,0.058
23/02/2020,0.0513
23/02/2020,0.0464
23/02/2020,0.03
23/02/2020,0.04
23/02/2020,0.04
23/02/2020,0.078
23/02/2020,0.098
23/02/2020,0.0148
23/02/2020,0.021
23/02/2020,0.03
23/02/2020,0.03
23/02/2020,0.012
23/02/2020,0.1152
23/02/2020,0.059
23/02/2020,0.006
23/02/2020,0.0338
23/02/2020,0.2167
24/02/2020,0.0377
24/02/2020,0.02
24/02/2020,0.0294
24/02/2020,0.0501
24/02/2020,0.0753
24/02/2020,0.0814
24/02/2020,0.0474
24/02/2020,0.0531
24/02/2020,0.0185
24/02/2020,0.03
24/02/2020,0.032
24/02/2020,0.1121
24/02/2020,0.337
24/02/2020,0.472
24/02/2020,0.0662
24/02/2020,0.9733
24/02/2020,3.3605
25/02/2020,0.0533
25/02/2020,0.03
25/02/2020,0.04
25/02/2020,0.0432
25/02/2020,0.022
25/02/2020,0.0398
25/02/2020,0.0531
25/02/2020,0.022
25/02/2020,0.031
25/02/2020,0.025
25/02/2020,0.012
25/02/2020,0.018
25/02/2020,0.1398
25/02/2020,0.085
26/02/2020,0.495
26/02/2020,0.1041
26/02/2020,0.045
26/02/2020,0.095
26/02/2020,0.022
26/02/2020,0.025
26/02/2020,0.0359
26/02/2020,0.0691
26/02/2020,0.0481
26/02/2020,0.0417
26/02/2020,0.045
26/02/2020,0.05
26/02/2020,0.01
26/02/2020,0.05
26/02/2020,0.03
26/02/2020,1.241
26/02/2020,0.253
26/02/2020,0.4125
27/02/2020,0.03
27/02/2020,0.0273
27/02/2020,0.0371
27/02/2020,0.04
27/02/2020,0.07
27/02/2020,0.45
27/02/2020,0.025
27/02/2020,0.085
27/02/2020,0.0431
27/02/2020,0.0604
27/02/2020,0.061
27/02/2020,0.0585
27/02/2020,0.041
27/02/2020,0.03
27/02/2020,0.03
27/02/2020,0.0338
27/02/2020,0.42
27/02/2020,0.312
28/02/2020,0.0132
28/02/2020,0.0501
28/02/2020,0.0614
28/02/2020,0.1896
28/02/2020,0.0251
28/02/2020,0.0262
28/02/2020,0.0281
28/02/2020,0.028
28/02/2020,0.043
28/02/2020,0.0225
28/02/2020,0.03
28/02/2020,0.032
28/02/2020,0.045
28/02/2020,0.87
28/02/2020,0.1756
28/02/2020,0.075
28/02/2020,0.0367
29/02/2020,0.0369
29/02/2020,0.056
29/02/2020,0.0528
29/02/2020,1.0
29/02/2020,0.035
29/02/2020,0.04
29/02/2020,0.04
29/02/2020,0.0501
29/02/2020,0.4673
29/02/2020,0.125
29/02/2020,0.021
29/02/2020,5.763800000000001
29/02/2020,0.075
01/03/2020,0.0483
01/03/2020,0.0375
01/03/2020,0.0961
01/03/2020,0.023
01/03/2020,0.04
01/03/2020,0.0399
01/03/2020,0.0261
01/03/2020,0.0464
01/03/2020,0.085
02/03/2020,0.046
02/03/2020,0.0311
02/03/2020,0.0765
02/03/2020,0.0232
02/03/2020,0.0273
02/03/2020,0.0335
02/03/2020,0.052
02/03/2020,0.055
02/03/2020,0.0646
02/03/2020,0.0692
02/03/2020,0.026
02/03/2020,0.0492
02/03/2020,0.0022
02/03/2020,0.0264
02/03/2020,0.0544
02/03/2020,0.0265
02/03/2020,0.0332
02/03/2020,0.0656
02/03/2020,0.0133
02/03/2020,0.031
02/03/2020,0.06
02/03/2020,0.378
02/03/2020,1.456
02/03/2020,0.045
02/03/2020,0.065
03/03/2020,0.03
03/03/2020,0.04
03/03/2020,0.0512
03/03/2020,0.0198
03/03/2020,0.0324
03/03/2020,0.0396
03/03/2020,0.0141
03/03/2020,0.0332
03/03/2020,0.0349
03/03/2020,0.0414
03/03/2020,0.0248
03/03/2020,0.03
03/03/2020,0.037
03/03/2020,0.04
03/03/2020,0.0238
03/03/2020,0.0373
04/03/2020,0.0573
04/03/2020,0.02
04/03/2020,0.223
04/03/2020,0.04
04/03/2020,0.0628
04/03/2020,0.028
04/03/2020,0.2034
04/03/2020,0.093
05/03/2020,0.0465
05/03/2020,0.02
05/03/2020,0.0743
05/03/2020,0.0384
05/03/2020,0.485
05/03/2020,0.0253
05/03/2020,0.648
05/03/2020,0.0491
05/03/2020,0.05
05/03/2020,0.0864
05/03/2020,0.0501
05/03/2020,0.034
05/03/2020,0.04
05/03/2020,0.1253
05/03/2020,0.0173
05/03/2020,0.2571
05/03/2020,0.0165
05/03/2020,0.0201
06/03/2020,0.0314
06/03/2020,0.0596
06/03/2020,0.023
06/03/2020,0.03
06/03/2020,0.023
06/03/2020,0.066
06/03/2020,0.499
06/03/2020,0.04
06/03/2020,0.052
06/03/2020,0.032
06/03/2020,0.045
06/03/2020,0.253
06/03/2020,0.258
07/03/2020,0.0466
07/03/2020,0.0321
07/03/2020,0.0219
07/03/2020,0.0327
07/03/2020,0.065
07/03/2020,0.0654
07/03/2020,0.08
07/03/2020,0.0479
07/03/2020,0.0977
07/03/2020,0.0126
07/03/2020,0.1232
07/03/2020,0.04
07/03/2020,0.0291
07/03/2020,0.021
07/03/2020,0.0688
08/03/2020,0.07
08/03/2020,0.0545
08/03/2020,0.0537
08/03/2020,0.047
08/03/2020,0.0426
08/03/2020,0.0426
08/03/2020,0.028
08/03/2020,0.04
08/03/2020,0.324
08/03/2020,0.0577
08/03/2020,0.1
09/03/2020,0.1236
09/03/2020,0.0487
09/03/2020,0.0381
09/03/2020,0.0068
09/03/2020,0.41
09/03/2020,0.027
09/03/2020,0.05
09/03/2020,0.05
09/03/2020,0.06
09/03/2020,0.1455
09/03/2020,0.2017
09/03/2020,0.2021
09/03/2020,0.085
10/03/2020,0.0266
10/03/2020,0.0329
10/03/2020,0.054
10/03/2020,0.0835
10/03/2020,0.0457
10/03/2020,0.0649
10/03/2020,0.0385
10/03/2020,0.0245
10/03/2020,0.04
10/03/2020,0.02
10/03/2020,0.04
10/03/2020,0.045
10/03/2020,0.0662
10/03/2020,0.0772
10/03/2020,0.2219
10/03/2020,0.091
10/03/2020,0.1288
11/03/2020,0.05
11/03/2020,0.04
11/03/2020,0.16
11/03/2020,0.0392
11/03/2020,0.05
11/03/2020,0.024
11/03/2020,0.035
11/03/2020,5.0
11/03/2020,0.0783
11/03/2020,0.03
11/03/2020,0.0345
11/03/2020,0.037
11/03/2020,0.045
11/03/2020,0.05
11/03/2020,0.1895
11/03/2020,1.8
11/03/2020,0.1028
11/03/2020,0.28
11/03/2020,0.1
11/03/2020,0.04
11/03/2020,0.0632
12/03/2020,0.04
12/03/2020,0.0418
12/03/2020,0.0955
12/03/2020,0.11
12/03/2020,0.0371
12/03/2020,0.05
12/03/2020,0.0552
12/03/2020,0.0689
12/03/2020,0.075
12/03/2020,0.03
12/03/2020,0.0382
12/03/2020,0.05
12/03/2020,0.0506
12/03/2020,0.0691
12/03/2020,0.03
12/03/2020,0.1587
12/03/2020,0.02
12/03/2020,0.12
12/03/2020,0.009
12/03/2020,0.0266
12/03/2020,0.037
12/03/2020,0.04
12/03/2020,0.0429
12/03/2020,0.06
12/03/2020,0.0345
12/03/2020,0.145
12/03/2020,0.034
12/03/2020,8.620000000000001
12/03/2020,0.0066
12/03/2020,0.057
13/03/2020,0.15
13/03/2020,0.024
13/03/2020,0.09
13/03/2020,6.0
13/03/2020,0.0634
13/03/2020,0.0773
13/03/2020,0.132
13/03/2020,0.0252
13/03/2020,0.005
13/03/2020,0.263
13/03/2020,0.0478
13/03/2020,0.0708
13/03/2020,0.0184
13/03/2020,0.0479
13/03/2020,0.07
13/03/2020,0.06
13/03/2020,0.001
13/03/2020,0.0045
13/03/2020,0.031
13/03/2020,0.06
13/03/2020,0.04
13/03/2020,0.078
13/03/2020,0.026
13/03/2020,0.0312
13/03/2020,0.0518
13/03/2020,0.063
13/03/2020,0.17
13/03/2020,0.157
13/03/2020,0.1736
13/03/2020,0.6268
13/03/2020,1.3
13/03/2020,0.046
13/03/2020,0.189
13/03/2020,0.035
14/03/2020,0.03
14/03/2020,0.03
14/03/2020,0.0351
14/03/2020,0.04
14/03/2020,0.05
14/03/2020,0.04
14/03/2020,0.056
14/03/2020,0.03
14/03/2020,0.0477
14/03/2020,0.03
14/03/2020,0.03
14/03/2020,0.05
14/03/2020,0.06
14/03/2020,0.06
14/03/2020,0.02
14/03/2020,0.18
14/03/2020,0.1
14/03/2020,0.03
14/03/2020,0.09
14/03/2020,0.065
15/03/2020,0.15
15/03/2020,0.0408
15/03/2020,0.085
15/03/2020,0.068
15/03/2020,0.0472
15/03/2020,0.747
15/03/2020,0.0252
15/03/2020,0.0384
15/03/2020,0.044
15/03/2020,0.265
15/03/2020,0.0688
15/03/2020,1.694
15/03/2020,0.041
15/03/2020,0.166
15/03/2020,0.198
15/03/2020,0.0302
16/03/2020,0.349
16/03/2020,0.0395
16/03/2020,0.0616
16/03/2020,92.0
16/03/2020,0.0465
16/03/2020,0.051
16/03/2020,0.06
16/03/2020,0.5
16/03/2020,0.037
16/03/2020,0.05
16/03/2020,0.03
16/03/2020,0.0201
16/03/2020,0.03
16/03/2020,0.022
16/03/2020,0.03
16/03/2020,0.05
16/03/2020,0.06
16/03/2020,0.04
16/03/2020,0.5
16/03/2020,0.1036
16/03/2020,0.2332
16/03/2020,0.0514
17/03/2020,0.04
17/03/2020,0.05
17/03/2020,0.035
17/03/2020,0.15
17/03/2020,0.046
17/03/2020,0.05
17/03/2020,0.0966
17/03/2020,0.025
17/03/2020,0.025
17/03/2020,0.05
17/03/2020,0.05
17/03/2020,0.045
18/03/2020,0.05
18/03/2020,0.0567
18/03/2020,0.03
18/03/2020,0.0561
18/03/2020,0.0624
18/03/2020,0.0673
18/03/2020,0.0613
18/03/2020,0.372
18/03/2020,0.024
18/03/2020,0.13
18/03/2020,1.4685
18/03/2020,0.04
18/03/2020,0.1372
18/03/2020,0.018
18/03/2020,0.0427
18/03/2020,0.05
18/03/2020,0.0576
18/03/2020,0.36
18/03/2020,0.036
18/03/2020,0.749
18/03/2020,0.2612
19/03/2020,0.1455
19/03/2020,1.8
19/03/2020,0.1003
19/03/2020,3.3007
20/03/2020,0.21
20/03/2020,0.0623
20/03/2020,0.05
20/03/2020,0.16
20/03/2020,0.1192
20/03/2020,0.015
20/03/2020,0.087
23/03/2020,1.01
24/03/2020,0.0953
24/03/2020,0.085
24/03/2020,0.1
25/03/2020,0.1733
27/03/2020,0.0855
27/03/2020,0.012
28/03/2020,0.0113
30/03/2020,0.08
31/03/2020,0.1268
31/03/2020,0.0504
01/04/2020,0.0192
02/04/2020,1.98
03/04/2020,0.025
04/04/2020,0.4275
04/04/2020,0.1005
05/04/2020,0.35
05/04/2020,0.4977
05/04/2020,0.023
06/04/2020,0.5
08/04/2020,0.8878
09/04/2020,0.08
13/04/2020,0.45
13/04/2020,0.555
15/04/2020,0.5008
15/04/2020,3.4672
15/04/2020,5.5
16/04/2020,0.4
17/04/2020,6.0
17/04/2020,9.0
19/04/2020,0.05
19/04/2020,1.5
20/04/2020,0.585
20/04/2020,0.746
21/04/2020,0.055
24/04/2020,0.4868
25/04/2020,0.1702
27/04/2020,0.5239
28/04/2020,0.74
28/04/2020,0.0604
28/04/2020,0.3658
28/04/2020,0.7824
29/04/2020,0.012
29/04/2020,0.08
30/04/2020,2.0
30/04/2020,1.0
30/04/2020,1.2527
01/05/2020,0.7376
03/05/2020,0.0486
04/05/2020,1.08
04/05/2020,0.064
04/05/2020,0.0198
04/05/2020,0.0589
04/05/2020,2.938
05/05/2020,1.529
07/05/2020,20.18
08/05/2020,18.321
10/05/2020,0.12
10/05/2020,0.2572
11/05/2020,0.1
11/05/2020,0.007
11/05/2020,0.0241
12/05/2020,2.3222
12/05/2020,10.38
13/05/2020,1.0
13/05/2020,0.494
13/05/2020,1.3796
13/05/2020,0.0549
14/05/2020,0.518
14/05/2020,1.6041
14/05/2020,93.5
16/05/2020,2.5
16/05/2020,21.164
17/05/2020,0.34
17/05/2020,0.117
17/05/2020,0.08
18/05/2020,0.26
18/05/2020,0.2585
18/05/2020,0.138
18/05/2020,0.492
18/05/2020,2.85
19/05/2020,0.5684
19/05/2020,4.0254
19/05/2020,0.05
19/05/2020,0.1162
19/05/2020,0.07
19/05/2020,0.249
20/05/2020,0.0016
22/05/2020,0.9992
23/05/2020,245.0
25/05/2020,0.076
25/05/2020,0.0486
25/05/2020,0.35
26/05/2020,1.5
26/05/2020,0.5
27/05/2020,1.0
27/05/2020,3.8
29/05/2020,1.4892
29/05/2020,0.07
29/05/2020,2.1754
30/05/2020,0.2
01/06/2020,0.16273
01/06/2020,0.0197
02/06/2020,0.0938
03/06/2020,0.2021
05/06/2020,0.008
05/06/2020,0.0172
05/06/2020,0.0307
05/06/2020,0.07
05/06/2020,0.0459
06/06/2020,0.025
07/06/2020,1.5
07/06/2020,0.065
07/06/2020,0.0291
07/06/2020,3.0
08/06/2020,0.0756
08/06/2020,0.08
08/06/2020,0.08
09/06/2020,2.0
09/06/2020,0.0323
09/06/2020,1.0
09/06/2020,1.0
09/06/2020,0.099
09/06/2020,1.0
09/06/2020,0.173
10/06/2020,0.073
10/06/2020,0.1
10/06/2020,0.06
10/06/2020,0.07
11/06/2020,0.1087
11/06/2020,0.8127
11/06/2020,5.7396
12/06/2020,0.4932
12/06/2020,0.1013
12/06/2020,0.06
13/06/2020,0.0277
13/06/2020,6.0
14/06/2020,0.12
15/06/2020,0.08
15/06/2020,0.0219
15/06/2020,0.0871
16/06/2020,0.05
16/06/2020,0.0045
16/06/2020,0.25
16/06/2020,0.0684
17/06/2020,0.185
17/06/2020,0.6
17/06/2020,0.5
17/06/2020,0.2882
18/06/2020,0.03
18/06/2020,0.03
18/06/2020,0.048
18/06/2020,0.06
18/06/2020,0.001
19/06/2020,0.0577
19/06/2020,1.9008
19/06/2020,0.0208
19/06/2020,0.053
20/06/2020,0.247
20/06/2020,0.0395
20/06/2020,0.7
20/06/2020,0.066
20/06/2020,0.247
21/06/2020,0.2182
21/06/2020,1.7
21/06/2020,0.034
23/06/2020,0.12
24/06/2020,0.75
24/06/2020,0.0403
24/06/2020,0.044
24/06/2020,0.105
25/06/2020,0.044
26/06/2020,0.0715
26/06/2020,0.1232
27/06/2020,0.2083
27/06/2020,0.0482
27/06/2020,0.109
28/06/2020,0.05
28/06/2020,0.05
28/06/2020,0.0524
28/06/2020,0.066
28/06/2020,0.06
29/06/2020,0.13
29/06/2020,0.08
29/06/2020,0.11
30/06/2020,0.28
30/06/2020,1.0
30/06/2020,0.048
30/06/2020,0.132
30/06/2020,0.135
30/06/2020,0.0244
30/06/2020,0.043
01/07/2020,0.0251
01/07/2020,0.034
01/07/2020,0.058
01/07/2020,0.058
01/07/2020,0.03
01/07/2020,0.036
01/07/2020,7.22
01/07/2020,0.125
02/07/2020,1.6
02/07/2020,0.536
02/07/2020,0.06
03/07/2020,0.003
03/07/2020,0.015
03/07/2020,0.02
03/07/2020,0.049
03/07/2020,0.01
04/07/2020,0.078
04/07/2020,0.023
05/07/2020,0.0548
05/07/2020,0.0435
05/07/2020,0.1
05/07/2020,0.06
05/07/2020,0.0842
06/07/2020,0.0927
06/07/2020,0.064
06/07/2020,0.009
07/07/2020,0.125
07/07/2020,0.0412
07/07/2020,0.04
07/07/2020,0.046
07/07/2020,1.1978
07/07/2020,0.014
07/07/2020,0.015
07/07/2020,0.0156
07/07/2020,0.0485
07/07/2020,0.02
08/07/2020,0.072
08/07/2020,1.38
08/07/2020,0.08
08/07/2020,0.02
08/07/2020,6.0
09/07/2020,0.102
09/07/2020,0.028
09/07/2020,0.1425
10/07/2020,0.039
10/07/2020,0.114
10/07/2020,0.0092
10/07/2020,0.4755
11/07/2020,0.0389
11/07/2020,0.7983
13/07/2020,2.774
13/07/2020,0.03
13/07/2020,0.044
13/07/2020,1.057
13/07/2020,0.494
14/07/2020,0.0739
14/07/2020,2.0
14/07/2020,0.051
14/07/2020,0.02
14/07/2020,0.9696
15/07/2020,0.001
15/07/2020,0.0157
15/07/2020,0.016
15/07/2020,0.14
16/07/2020,0.02
16/07/2020,0.01
16/07/2020,0.2766
16/07/2020,0.087
16/07/2020,0.1201
16/07/2020,0.043
16/07/2020,0.156
16/07/2020,0.1927
17/07/2020,17.0
17/07/2020,0.137
17/07/2020,0.043
18/07/2020,0.003
18/07/2020,0.01
18/07/2020,0.4392
18/07/2020,0.031
20/07/2020,7.844
20/07/2020,0.0937
20/07/2020,6.7297
21/07/2020,0.043
21/07/2020,0.023
21/07/2020,0.033
22/07/2020,16.157
22/07/2020,0.035
22/07/2020,0.072
22/07/2020,0.052
22/07/2020,0.08
23/07/2020,0.166
23/07/2020,0.0912
23/07/2020,0.2153
23/07/2020,0.33
23/07/2020,0.037
23/07/2020,0.046
23/07/2020,0.05
24/07/2020,0.01
24/07/2020,0.024
24/07/2020,0.049
24/07/2020,0.034
24/07/2020,1.0
25/07/2020,0.0209
26/07/2020,0.05
26/07/2020,0.0642
26/07/2020,0.5
26/07/2020,0.029
27/07/2020,0.1
27/07/2020,0.064
27/07/2020,1.5
28/07/2020,0.016
28/07/2020,0.034
28/07/2020,0.052
28/07/2020,0.04
28/07/2020,1.5
29/07/2020,0.08
29/07/2020,1.067
29/07/2020,3.398
29/07/2020,0.07
29/07/2020,0.4688
29/07/2020,0.1
29/07/2020,0.015
30/07/2020,0.9733
30/07/2020,0.039
30/07/2020,0.124
01/08/2020,0.065
01/08/2020,0.069
02/08/2020,0.08
02/08/2020,0.513
02/08/2020,0.006
02/08/2020,0.088
03/08/2020,0.069
03/08/2020,0.1736
03/08/2020,0.006
03/08/2020,0.3
04/08/2020,0.2
04/08/2020,0.018
04/08/2020,0.07
04/08/2020,0.399
04/08/2020,0.045
04/08/2020,0.08
04/08/2020,1.0
05/08/2020,0.04
05/08/2020,0.069
05/08/2020,0.07
05/08/2020,0.02
05/08/2020,0.021
05/08/2020,0.024
06/08/2020,0.16
06/08/2020,0.111
06/08/2020,0.032
06/08/2020,0.36
07/08/2020,0.18
07/08/2020,0.02
07/08/2020,0.95
08/08/2020,0.006
08/08/2020,0.2726
08/08/2020,0.6548
08/08/2020,0.8704
08/08/2020,0.1
08/08/2020,0.008
09/08/2020,0.006
09/08/2020,0.08
09/08/2020,0.04
09/08/2020,1.8
10/08/2020,1.0
10/08/2020,0.125
10/08/2020,0.001
11/08/2020,0.1
11/08/2020,0.636
11/08/2020,0.1
11/08/2020,0.06
11/08/2020,0.1801
12/08/2020,0.045
12/08/2020,0.06
12/08/2020,0.075
12/08/2020,0.237
13/08/2020,0.03
13/08/2020,0.044
13/08/2020,0.073
13/08/2020,0.885
13/08/2020,0.06
14/08/2020,0.21
14/08/2020,0.1
14/08/2020,0.07
14/08/2020,0.14
14/08/2020,0.08
15/08/2020,0.1
16/08/2020,0.015
16/08/2020,0.06
16/08/2020,0.05
16/08/2020,0.8
17/08/2020,0.085
17/08/2020,0.034
17/08/2020,0.3
18/08/2020,0.04
18/08/2020,0.02
18/08/2020,0.26
18/08/2020,3.0
19/08/2020,0.126
19/08/2020,2.6
19/08/2020,0.1164
19/08/2020,0.03
19/08/2020,0.041
19/08/2020,0.092
19/08/2020,0.023
19/08/2020,0.028
19/08/2020,0.062
19/08/2020,0.075
19/08/2020,0.0836
20/08/2020,0.035
20/08/2020,0.026
20/08/2020,0.5
20/08/2020,0.5
21/08/2020,0.063
21/08/2020,0.065
21/08/2020,0.052
21/08/2020,0.06
21/08/2020,0.022
21/08/2020,0.024
21/08/2020,0.147
21/08/2020,0.08
21/08/2020,0.6
22/08/2020,0.113
22/08/2020,0.3414
22/08/2020,0.3166
23/08/2020,0.436
23/08/2020,0.03
23/08/2020,0.0129
23/08/2020,0.0179
24/08/2020,0.116
24/08/2020,0.172
24/08/2020,0.2
24/08/2020,0.5
24/08/2020,1.0
24/08/2020,26.5
24/08/2020,0.028
24/08/2020,0.045
24/08/2020,0.012
24/08/2020,0.014
24/08/2020,0.123
25/08/2020,0.08
25/08/2020,0.1001
25/08/2020,0.2752
25/08/2020,0.024
25/08/2020,0.1097
25/08/2020,0.022
25/08/2020,0.03
25/08/2020,0.04
25/08/2020,0.063
25/08/2020,0.166
25/08/2020,0.015
25/08/2020,0.2186
25/08/2020,0.05
25/08/2020,0.3
26/08/2020,0.372
26/08/2020,0.067
26/08/2020,0.065
26/08/2020,0.021
26/08/2020,0.053
26/08/2020,0.061
26/08/2020,0.022
26/08/2020,0.2053
27/08/2020,0.24
27/08/2020,0.0725
27/08/2020,0.084
27/08/2020,0.031
27/08/2020,0.007
27/08/2020,0.072
28/08/2020,0.02
28/08/2020,0.165
28/08/2020,0.09
28/08/2020,0.02
28/08/2020,0.3
28/08/2020,0.033
28/08/2020,0.035
28/08/2020,0.663
29/08/2020,0.022
29/08/2020,1.5
29/08/2020,2.832
29/08/2020,0.035
30/08/2020,0.02
30/08/2020,0.5
31/08/2020,0.0809
31/08/2020,2.093
31/08/2020,0.166
31/08/2020,0.05
31/08/2020,0.022
31/08/2020,0.176
01/09/2020,0.569
01/09/2020,0.0204
01/09/2020,0.018
01/09/2020,0.03
01/09/2020,0.21
01/09/2020,2.7906
02/09/2020,0.012
02/09/2020,0.017
03/09/2020,0.12
03/09/2020,0.023
03/09/2020,0.043
03/09/2020,0.075
03/09/2020,0.017
03/09/2020,0.017
03/09/2020,0.03
03/09/2020,0.1
04/09/2020,0.2
04/09/2020,0.2
04/09/2020,0.088
04/09/2020,0.011
04/09/2020,0.013
04/09/2020,0.0701
04/09/2020,0.172
04/09/2020,0.025
05/09/2020,0.0566
05/09/2020,0.035
05/09/2020,0.075
05/09/2020,0.019
05/09/2020,0.0644
06/09/2020,0.023
06/09/2020,0.036
06/09/2020,0.0363
06/09/2020,0.1181
07/09/2020,0.05
07/09/2020,0.079
07/09/2020,0.015
07/09/2020,0.024
07/09/2020,0.035
07/09/2020,0.044
07/09/2020,0.045
07/09/2020,0.5
07/09/2020,0.017
07/09/2020,1.0
08/09/2020,0.1
08/09/2020,0.2
08/09/2020,0.039
08/09/2020,0.0502
08/09/2020,0.006
08/09/2020,0.016
08/09/2020,0.034
08/09/2020,0.065
08/09/2020,0.075
08/09/2020,9.0
08/09/2020,0.007
08/09/2020,0.016
09/09/2020,0.0266
09/09/2020,0.072
09/09/2020,0.05
09/09/2020,0.086
09/09/2020,0.1007
09/09/2020,0.1
09/09/2020,0.03
09/09/2020,0.05
09/09/2020,0.01
09/09/2020,0.017
09/09/2020,0.025
10/09/2020,0.2195
10/09/2020,0.021
10/09/2020,0.035
10/09/2020,0.038
10/09/2020,0.073
10/09/2020,0.017
10/09/2020,0.62
11/09/2020,0.109
11/09/2020,0.4
11/09/2020,0.5
11/09/2020,0.04
11/09/2020,0.0135
11/09/2020,0.021
11/09/2020,0.031
11/09/2020,0.036
11/09/2020,0.052
11/09/2020,0.083
11/09/2020,0.017
11/09/2020,0.07
12/09/2020,0.13
12/09/2020,0.035
13/09/2020,0.035
13/09/2020,0.092
14/09/2020,0.015
14/09/2020,0.05
14/09/2020,0.2
14/09/2020,0.023
14/09/2020,0.035
14/09/2020,0.016
15/09/2020,0.052
15/09/2020,0.075
15/09/2020,0.016
15/09/2020,0.027
15/09/2020,0.098
15/09/2020,5.25
16/09/2020,0.0373
16/09/2020,0.045
16/09/2020,0.109
16/09/2020,0.1639
16/09/2020,0.1002
16/09/2020,0.022
16/09/2020,0.6176
16/09/2020,5.3
17/09/2020,0.0885
17/09/2020,0.0951
17/09/2020,0.22
17/09/2020,0.12
17/09/2020,0.08
17/09/2020,0.0159
17/09/2020,0.02
17/09/2020,0.035
17/09/2020,0.035
17/09/2020,0.03
18/09/2020,0.02
18/09/2020,0.036
18/09/2020,0.0067
19/09/2020,0.0729
19/09/2020,0.01
19/09/2020,0.09
19/09/2020,0.3205
19/09/2020,0.0806
19/09/2020,0.1033
19/09/2020,0.038
20/09/2020,0.04
20/09/2020,0.035
20/09/2020,0.008
21/09/2020,0.0878
21/09/2020,0.04
22/09/2020,0.031
22/09/2020,0.156
22/09/2020,0.144
22/09/2020,0.008
22/09/2020,0.014
22/09/2020,0.035
22/09/2020,0.0893
22/09/2020,0.1
22/09/2020,0.015
22/09/2020,0.02
22/09/2020,0.025
22/09/2020,0.065
22/09/2020,5.0
23/09/2020,0.0352
23/09/2020,0.032
23/09/2020,0.038
23/09/2020,0.06
23/09/2020,0.04
23/09/2020,0.0271
24/09/2020,0.05
24/09/2020,0.2486
24/09/2020,0.35
24/09/2020,0.05
24/09/2020,0.052
24/09/2020,0.02
24/09/2020,0.13
24/09/2020,0.334
24/09/2020,0.035
24/09/2020,0.05
24/09/2020,0.04
24/09/2020,0.027
25/09/2020,0.04
25/09/2020,0.08
25/09/2020,0.058
25/09/2020,0.03
25/09/2020,0.052
25/09/2020,0.1
25/09/2020,0.35
26/09/2020,0.076
26/09/2020,0.004
26/09/2020,0.04
26/09/2020,0.05
27/09/2020,0.036
27/09/2020,0.0125
27/09/2020,0.0161
27/09/2020,0.02
28/09/2020,0.027
28/09/2020,3.0
28/09/2020,0.006
28/09/2020,0.027
28/09/2020,0.5706
28/09/2020,0.006
29/09/2020,0.064
29/09/2020,0.014
29/09/2020,0.05
29/09/2020,1.096
29/09/2020,6.0
30/09/2020,0.03
01/10/2020,2.5
01/10/2020,0.0528
01/10/2020,0.052
01/10/2020,0.035
01/10/2020,0.074
01/10/2020,0.3268
01/10/2020,0.3931
01/10/2020,0.7248
01/10/2020,1.7032
02/10/2020,0.096
02/10/2020,0.1069
02/10/2020,0.0463
02/10/2020,0.023
02/10/2020,0.023
